index	44-23:P		44-23:W		44-33:P		44-33:W		30-51:dkv1_of	30-51:W		24-43:P		24-43:W		34-33:P		34-33:W		34-43:P		34-43:W		34-23:P		34-23:W		
0	2.07827788649706	0	2.44814090019569	0	0.0765027322404369	2.40704500978474	2.25440313111546	0	1.69080234833659	0	2.02544031311155	0	2.64187866927593	0	
1	2.07827788649706	0	2.44814090019569	0	0.0706521739130436	2.41682974559687	2.25440313111546	0	1.69080234833659	0	2.02544031311155	0	2.64187866927593	0	
2	2.07827788649706	0	2.44814090019569	0	0.0681198910081753	2.40704500978474	2.25440313111546	0	1.69080234833659	0	2.02544031311155	0	2.64187866927593	0	
3	2.07827788649706	0	2.44814090019569	0	0.0681198910081753	2.40704500978474	2.25440313111546	0	1.69080234833659	0	2.02544031311155	0	2.64187866927593	0	
4	2.07827788649706	0	2.44814090019569	0	0.0626702997275217	2.40704500978474	2.25440313111546	0	1.69080234833659	0	2.02544031311155	0	2.64187866927593	0	
5	2.07827788649706	0	2.44814090019569	0	0.0540540540540536	2.426614481409	2.25440313111546	0	1.69080234833659	0	1.99021526418787	0	2.64187866927593	0	
6	2.07827788649706	0	2.44814090019569	0	0.0540540540540536	2.426614481409	2.25440313111546	0	1.69080234833659	0	1.99021526418787	0	2.64187866927593	0	
7	2.07827788649706	0	2.44814090019569	0	0.0432432432432421	2.43639921722114	2.25440313111546	0	1.69080234833659	0	1.99021526418787	0	2.64187866927593	0	
8	2.07827788649706	0	2.44814090019569	0	0.0432432432432421	2.426614481409	2.25440313111546	0	1.69080234833659	0	1.99021526418787	0	2.64187866927593	0	
9	2.07827788649706	0	2.44814090019569	0	0.0326086956521734	2.426614481409	2.25440313111546	0	1.69080234833659	0	1.99021526418787	0	2.64187866927593	0	
10	2.07827788649706	0	2.44814090019569	0	0.0270270270270282	2.426614481409	2.25440313111546	0	1.69080234833659	0	1.99021526418787	0	2.64187866927593	0	
11	2.07827788649706	0	2.44814090019569	0	0.0215053763440861	2.43639921722114	2.25440313111546	0	1.69080234833659	0	1.99021526418787	0	2.64187866927593	0	
12	2.07827788649706	0	2.44814090019569	0	0.0161290322580649	2.43639921722114	2.25440313111546	0	1.69080234833659	0	1.99021526418787	0	2.64187866927593	0	
13	2.07827788649706	0	2.44814090019569	0	0.0134770889487869	2.426614481409	2.25440313111546	0	1.69080234833659	0	2.04305283757339	0	2.64187866927593	0	
14	2.07827788649706	0	2.44814090019569	0	0.0080862533692724	2.43639921722114	2.25440313111546	0	1.69080234833659	0	2.04305283757339	0	2.64187866927593	0	
15	2.07827788649706	0	2.44814090019569	0	-0.0026954177897580	2.43639921722114	2.25440313111546	0	1.69080234833659	0	2.04305283757339	0	2.64187866927593	0	
16	2.07827788649706	0	2.44814090019569	0	-0.0053763440860212	2.43639921722114	2.25440313111546	0	1.69080234833659	0	2.04305283757339	0	2.64187866927593	0	
17	2.07827788649706	0	2.44814090019569	0	-0.0080428954423595	2.43639921722114	2.25440313111546	0	1.69080234833659	0	2.04305283757339	0	2.64187866927593	0	
18	2.07827788649706	0	2.44814090019569	0	-0.0215053763440861	2.43639921722114	2.25440313111546	0	1.69080234833659	0	2.04305283757339	0	2.64187866927593	0	
19	2.07827788649706	0	2.44814090019569	0	-0.0241286863270770	2.44618395303327	2.25440313111546	0	1.69080234833659	0	2.04305283757339	0	2.64187866927593	0	
20	2.07827788649706	0	2.44814090019569	0	-0.0348525469168901	2.44618395303327	2.25440313111546	0	1.69080234833659	0	2.04305283757339	0	2.64187866927593	0	
21	2.07827788649706	0	2.44814090019569	0	-0.0374331550802144	2.44618395303327	2.25440313111546	0	1.69080234833659	0	2.04305283757339	0	2.64187866927593	0	
22	2.07827788649706	0	2.44814090019569	0	-0.0453333333333327	2.4559686888454		2.25440313111546	0	1.69080234833659	0	2.04305283757339	0	2.64187866927593	0	
23	2.07827788649706	0	2.44814090019569	0	-0.0537634408602160	2.426614481409	2.25440313111546	0	1.69080234833659	0	2.04305283757339	0	2.64187866927593	0	
24	2.07827788649706	0	2.44814090019569	0	-0.0616621983914193	2.43639921722114	2.25440313111546	0	1.69080234833659	0	2.04305283757339	0	2.64187866927593	0	
25	2.11350293542074	0	2.50097847358121	0	-0.0673854447439348	2.426614481409	2.25440313111546	0	1.69080234833659	0	2.04305283757339	0	2.64187866927593	0	
26	2.11350293542074	0	2.50097847358121	0	-0.0698924731182796	2.43639921722114	2.25440313111546	0	1.69080234833659	0	2.04305283757339	0	2.64187866927593	0	
