param			dkv1_of			G			W			
20.11.2017_19:23:29	0.0739726027397265	38.1604690551758	2.40704500978474	
20.11.2017_19:23:30	0.0681198910081753	37.8669281005859	2.41682974559687	
20.11.2017_19:23:32	0.0655737704918036	37.9647750854492	2.41682974559687	
20.11.2017_19:23:33	0.0626702997275202	37.8669281005859	2.41682974559687	
20.11.2017_19:23:35	0.0597826086956528	37.7690811157227	2.41682974559687	
20.11.2017_19:23:36	0.0543478260869574	37.8669281005859	2.426614481409		
20.11.2017_19:23:38	0.0546448087431703	38.0626220703125	2.40704500978474	
20.11.2017_19:23:40	0.0517711171662129	37.8669281005859	2.426614481409		
20.11.2017_19:23:42	0.0491803278688523	37.8669281005859	2.40704500978474	
20.11.2017_19:23:43	0.0434782608695654	38.1604690551758	2.41682974559687	
20.11.2017_19:23:46	0.0410958904109586	38.1604690551758	2.40704500978474	
20.11.2017_19:23:49	0.0410958904109586	37.6712341308594	2.40704500978474	
20.11.2017_19:23:51	0.0384615384615391	38.0626220703125	2.40704500978474	
20.11.2017_19:23:53	0.0327868852459011	37.8669281005859	2.41682974559687	
20.11.2017_19:23:54	0.0299727520435971	37.7690811157227	2.41682974559687	
20.11.2017_19:23:56	0.0273224043715859	37.9647750854492	2.41682974559687	
20.11.2017_19:23:57	0.0246575342465760	37.9647750854492	2.40704500978474	
20.11.2017_19:23:59	0.0246575342465760	38.0626220703125	2.40704500978474	
20.11.2017_19:24:00	0.0191780821917804	37.9647750854492	2.40704500978474	
20.11.2017_19:24:01	0.0136986301369862	37.6712341308594	2.40704500978474	
20.11.2017_19:24:03	0.0136986301369862	37.7690811157227	2.41682974559687	
20.11.2017_19:24:04	0.0109289617486332	37.9647750854492	2.41682974559687	
20.11.2017_19:24:06	0.0027247956403275	37.9647750854492	2.41682974559687	
20.11.2017_19:24:07	-0.0000000000000001	37.8669281005859	2.40704500978474	
20.11.2017_19:24:09	-0.0027247956403275	37.8669281005859	2.426614481409		
20.11.2017_19:24:10	-0.0081743869209825	37.6712341308594	2.41682974559687	
20.11.2017_19:24:11	-0.0054644808743180	37.9647750854492	2.40704500978474	
20.11.2017_19:24:13	-0.0082191780821920	37.9647750854492	2.40704500978474	
20.11.2017_19:24:14	-0.0163934426229499	37.6712341308594	2.40704500978474	
20.11.2017_19:24:16	-0.0163934426229499	37.9647750854492	2.40704500978474	
20.11.2017_19:24:17	-0.0190735694822884	38.0626220703125	2.41682974559687	
20.11.2017_19:24:19	-0.0245231607629421	37.6712341308594	2.41682974559687	
20.11.2017_19:24:20	-0.0246575342465760	37.7690811157227	2.40704500978474	
20.11.2017_19:24:22	-0.0327868852459011	37.8669281005859	2.40704500978474	
20.11.2017_19:24:23	-0.0327868852459011	37.7690811157227	2.40704500978474	
20.11.2017_19:24:24	-0.0356164383561644	37.6712341308594	2.40704500978474	
20.11.2017_19:24:26	-0.0410958904109572	37.4755363464355	2.40704500978474	
20.11.2017_19:24:27	-0.0437158469945343	37.5733871459961	2.41682974559687	
20.11.2017_19:24:29	-0.0434782608695654	37.9647750854492	2.41682974559687	
20.11.2017_19:24:30	-0.0491803278688524	37.5733871459961	2.41682974559687	
20.11.2017_19:24:31	-0.0517711171662129	37.9647750854492	2.41682974559687	
20.11.2017_19:24:33	-0.0491803278688524	37.8669281005859	2.41682974559687	
20.11.2017_19:24:34	-0.0575342465753426	37.9647750854492	2.40704500978474	
20.11.2017_19:24:35	-0.0575342465753426	37.5733871459961	2.40704500978474	
20.11.2017_19:24:37	-0.0626702997275202	37.8669281005859	2.41682974559687	
20.11.2017_19:24:38	-0.0626702997275202	37.7690811157227	2.41682974559687	
20.11.2017_19:24:40	-0.0626702997275202	37.4755363464355	2.40704500978474	
20.11.2017_19:24:41	-0.0601092896174856	37.6712341308594	2.3972602739726		
20.11.2017_19:24:42	-0.0659340659340664	37.6712341308594	2.40704500978474	
20.11.2017_19:24:44	-0.0630136986301369	37.5733871459961	2.3972602739726		
20.11.2017_19:24:45	-0.0659340659340664	37.7690811157227	2.40704500978474	
20.11.2017_19:24:47	-0.0659340659340664	37.6712341308594	2.3972602739726		
20.11.2017_19:24:48	-0.0659340659340664	37.9647750854492	2.40704500978474	
20.11.2017_19:24:49	-0.0710382513661217	37.6712341308594	2.40704500978474	
20.11.2017_19:24:51	-0.0710382513661217	37.9647750854492	2.40704500978474	
20.11.2017_19:24:52	-0.0710382513661217	37.5733871459961	2.40704500978474	
20.11.2017_19:24:54	-0.0684931506849324	37.8669281005859	2.40704500978474	
20.11.2017_19:24:55	-0.0681198910081752	37.7690811157227	2.41682974559687	
20.11.2017_19:24:57	-0.0710382513661217	37.5733871459961	2.40704500978474	
20.11.2017_19:24:58	-0.0710382513661217	37.5733871459961	2.40704500978474	
20.11.2017_19:25:00	-0.0710382513661217	37.8669281005859	2.40704500978474	
20.11.2017_19:25:01	-0.0684931506849324	37.6712341308594	2.3972602739726		
20.11.2017_19:25:03	-0.0710382513661217	37.7690811157227	2.40704500978474	
20.11.2017_19:25:04	-0.0659340659340664	37.6712341308594	2.40704500978474	
20.11.2017_19:25:05	-0.0681198910081752	37.5733871459961	2.40704500978474	
20.11.2017_19:25:07	-0.0626702997275202	37.7690811157227	2.41682974559687	
20.11.2017_19:25:08	-0.0630136986301369	37.4755363464355	2.40704500978474	
20.11.2017_19:25:10	-0.0601092896174856	37.8669281005859	2.41682974559687	
20.11.2017_19:25:11	-0.0601092896174856	37.5733871459961	2.40704500978474	
20.11.2017_19:25:12	-0.0601092896174856	37.279842376709		2.40704500978474	
20.11.2017_19:25:14	-0.0575342465753426	37.8669281005859	2.3972602739726		
20.11.2017_19:25:15	-0.0575342465753426	37.9647750854492	2.40704500978474	
20.11.2017_19:25:17	-0.0575342465753426	37.4755363464355	2.3972602739726		
20.11.2017_19:25:18	-0.0523415977961423	37.8669281005859	2.38747553816047	
20.11.2017_19:25:20	-0.0494505494505494	37.7690811157227	2.3972602739726		
20.11.2017_19:25:21	-0.0494505494505494	37.3776893615723	2.38747553816047	
20.11.2017_19:25:23	-0.0468319559228644	37.6712341308594	2.38747553816047	
20.11.2017_19:25:24	-0.0384615384615376	37.4755363464355	2.3972602739726		
20.11.2017_19:25:26	-0.0410958904109572	37.5733871459961	2.3972602739726		
20.11.2017_19:25:27	-0.0329670329670323	37.6712341308594	2.38747553816047	
20.11.2017_19:25:28	-0.0303030303030292	37.7690811157227	2.38747553816047	
20.11.2017_19:25:30	-0.0276243093922635	37.7690811157227	2.37769080234834	
20.11.2017_19:25:32	-0.0192837465564734	37.5733871459961	2.3972602739726		
20.11.2017_19:25:33	-0.0165745856353596	37.7690811157227	2.38747553816047	
20.11.2017_19:25:34	-0.0110497237569069	37.5733871459961	2.38747553816047	
20.11.2017_19:25:36	-0.0027548209366397	37.7690811157227	2.3972602739726		
20.11.2017_19:25:37	-0.0027548209366397	37.8669281005859	2.3972602739726		
20.11.2017_19:25:39	0.0054945054945038	37.8669281005859	2.38747553816047	
20.11.2017_19:25:40	0.0110497237569055	37.8669281005859	2.38747553816047	
20.11.2017_19:25:41	0.0165745856353596	37.9647750854492	2.38747553816047	
20.11.2017_19:25:43	0.0165745856353596	37.8669281005859	2.38747553816047	
20.11.2017_19:25:44	0.0249307479224369	37.8669281005859	2.37769080234834	
20.11.2017_19:25:46	0.0331491712707191	37.9647750854492	2.38747553816047	
20.11.2017_19:25:47	0.0358126721763100	37.9647750854492	2.38747553816047	
20.11.2017_19:25:48	0.0441988950276231	37.9647750854492	2.38747553816047	
20.11.2017_19:25:50	0.0468319559228629	37.9647750854492	2.38747553816047	
20.11.2017_19:25:51	0.0497237569060773	38.0626220703125	2.37769080234834	
20.11.2017_19:25:53	0.0607734806629841	38.3561630249023	2.37769080234834	
20.11.2017_19:25:54	0.0637119113573405	37.9647750854492	2.37769080234834	
20.11.2017_19:25:55	0.0718232044198880	37.8669281005859	2.37769080234834	
20.11.2017_19:25:57	0.0747922437673121	37.8669281005859	2.37769080234834	
20.11.2017_19:25:58	0.0803324099722994	38.0626220703125	2.38747553816047	
20.11.2017_19:26:00	0.0773480662983422	38.0626220703125	2.38747553816047	
20.11.2017_19:26:01	0.0798898071625346	38.3561630249023	2.3972602739726		
20.11.2017_19:26:03	0.0853994490358139	37.8669281005859	2.38747553816047	
20.11.2017_19:26:04	0.0853994490358139	38.0626220703125	2.38747553816047	
20.11.2017_19:26:05	0.0914127423822724	37.9647750854492	2.38747553816047	
20.11.2017_19:26:07	0.0964187327823685	38.1604690551758	2.37769080234834	
20.11.2017_19:26:08	0.0964187327823685	37.8669281005859	2.38747553816047	
20.11.2017_19:26:10	0.1019283746556478	37.7690811157227	2.38747553816047	
20.11.2017_19:26:11	0.1080332409972299	37.9647750854492	2.38747553816047	
20.11.2017_19:26:12	0.1080332409972299	38.1604690551758	2.37769080234834	
20.11.2017_19:26:14	0.1142061281337044	38.2583160400391	2.37769080234834	
20.11.2017_19:26:15	0.1129476584022035	38.2583160400391	2.3972602739726		
20.11.2017_19:26:17	0.1178082191780816	38.0626220703125	2.3972602739726		
20.11.2017_19:26:18	0.1178082191780816	37.9647750854492	2.3972602739726		
20.11.2017_19:26:20	0.1178082191780816	37.9647750854492	2.3972602739726		
20.11.2017_19:26:21	0.1208791208791209	38.3561630249023	2.3972602739726		
20.11.2017_19:26:22	0.1232876712328772	38.1604690551758	2.3972602739726		
20.11.2017_19:26:24	0.1256830601092906	37.9647750854492	2.40704500978474	
20.11.2017_19:26:25	0.1287671232876728	37.9647750854492	2.40704500978474	
20.11.2017_19:26:27	0.1287671232876728	37.9647750854492	2.40704500978474	
20.11.2017_19:26:28	0.1318681318681325	37.9647750854492	2.40704500978474	
20.11.2017_19:26:30	0.1342465753424657	37.9647750854492	2.3972602739726		
20.11.2017_19:26:31	0.1318681318681325	37.9647750854492	2.3972602739726		
20.11.2017_19:26:33	0.1349862258953165	37.9647750854492	2.3972602739726		
20.11.2017_19:26:34	0.1239669421487610	38.2583160400391	2.3972602739726		
20.11.2017_19:26:36	0.1239669421487610	37.9647750854492	2.3972602739726		
20.11.2017_19:26:37	0.1239669421487610	38.0626220703125	2.3972602739726		
20.11.2017_19:26:38	0.1232876712328772	38.1604690551758	2.40704500978474	
20.11.2017_19:26:40	0.1208791208791209	37.8669281005859	2.40704500978474	
20.11.2017_19:26:41	0.1239669421487610	38.2583160400391	2.3972602739726		
20.11.2017_19:26:43	0.1232876712328772	38.1604690551758	2.40704500978474	
20.11.2017_19:26:44	0.1208791208791209	37.9647750854492	2.3972602739726		
20.11.2017_19:26:45	0.1208791208791209	37.9647750854492	2.3972602739726		
20.11.2017_19:26:47	0.1153846153846143	37.9647750854492	2.3972602739726		
20.11.2017_19:26:48	0.1171662125340592	38.1604690551758	2.40704500978474	
20.11.2017_19:26:50	0.1092896174863365	38.1604690551758	2.41682974559687	
20.11.2017_19:26:52	0.1123287671232860	37.8669281005859	2.41682974559687	
20.11.2017_19:26:56	0.1038251366120214	37.9647750854492	2.40704500978474	
20.11.2017_19:26:57	0.0989010989010987	38.1604690551758	2.40704500978474	
20.11.2017_19:26:59	0.0928961748633881	37.8669281005859	2.40704500978474	
20.11.2017_19:27:00	0.0874316939890729	37.9647750854492	2.40704500978474	
20.11.2017_19:27:03	0.0819672131147549	37.9647750854492	2.40704500978474	
20.11.2017_19:27:05	0.0765027322404369	37.8669281005859	2.40704500978474	
20.11.2017_19:27:08	0.0710382513661189	38.0626220703125	2.40704500978474	
20.11.2017_19:27:10	0.0652173913043483	38.0626220703125	2.41682974559687	
20.11.2017_19:27:12	0.0575342465753440	37.9647750854492	2.3972602739726		
20.11.2017_19:27:13	0.0546448087431703	38.0626220703125	2.40704500978474	
20.11.2017_19:27:15	0.0491803278688523	37.6712341308594	2.40704500978474	
20.11.2017_19:27:16	0.0437158469945343	37.6712341308594	2.40704500978474	
20.11.2017_19:27:18	0.0382513661202191	37.8669281005859	2.41682974559687	
20.11.2017_19:27:20	0.0326086956521733	37.6712341308594	2.426614481409		
20.11.2017_19:27:21	0.0219780219780221	38.0626220703125	2.3972602739726		
20.11.2017_19:27:22	0.0137741046831955	37.5733871459961	2.3972602739726		
20.11.2017_19:27:24	0.0109890109890104	37.8669281005859	2.3972602739726		
20.11.2017_19:27:25	0.0054644808743166	37.7690811157227	2.40704500978474	
20.11.2017_19:27:27	-0.0000000000000001	37.5733871459961	2.40704500978474	
20.11.2017_19:27:28	-0.0027397260273979	37.8669281005859	2.40704500978474	
20.11.2017_19:27:29	-0.0109289617486346	37.6712341308594	2.40704500978474	
20.11.2017_19:27:31	-0.0163934426229512	37.5733871459961	2.41682974559687	
20.11.2017_19:27:32	-0.0245231607629421	37.8669281005859	2.426614481409		
20.11.2017_19:27:34	-0.0327868852459011	37.4755363464355	2.41682974559687	
20.11.2017_19:27:35	-0.0327868852459011	37.3776893615723	2.41682974559687	
20.11.2017_19:27:37	-0.0380434782608687	37.8669281005859	2.426614481409		
20.11.2017_19:27:38	-0.0434782608695654	37.5733871459961	2.426614481409		
20.11.2017_19:27:39	-0.0465753424657528	37.4755363464355	2.41682974559687	
20.11.2017_19:27:41	-0.0517711171662129	37.7690811157227	2.41682974559687	
20.11.2017_19:27:42	-0.0569105691056911	37.7690811157227	2.426614481409		
20.11.2017_19:27:44	-0.0517711171662129	37.7690811157227	2.41682974559687	
20.11.2017_19:27:45	-0.0546448087431704	37.5733871459961	2.41682974559687	
20.11.2017_19:27:46	-0.0572207084468666	37.5733871459961	2.41682974559687	
20.11.2017_19:27:48	-0.0549450549450545	37.6712341308594	2.40704500978474	
20.11.2017_19:27:49	-0.0601092896174856	37.3776893615723	2.41682974559687	
20.11.2017_19:27:51	-0.0626702997275202	37.3776893615723	2.426614481409		
20.11.2017_19:27:52	-0.0575342465753426	37.6712341308594	2.41682974559687	
20.11.2017_19:27:54	-0.0572207084468652	37.5733871459961	2.41682974559687	
20.11.2017_19:27:55	-0.0575342465753426	37.5733871459961	2.40704500978474	
20.11.2017_19:27:57	-0.0572207084468652	37.8669281005859	2.426614481409		
20.11.2017_19:27:58	-0.0597826086956514	37.1819953918457	2.426614481409		
20.11.2017_19:27:59	-0.0601092896174856	37.6712341308594	2.426614481409		
20.11.2017_19:28:01	-0.0601092896174856	37.6712341308594	2.41682974559687	
20.11.2017_19:28:02	-0.0601092896174856	37.7690811157227	2.41682974559687	
20.11.2017_19:28:04	-0.0626702997275202	37.6712341308594	2.41682974559687	
20.11.2017_19:28:05	-0.0601092896174856	37.5733871459961	2.41682974559687	
20.11.2017_19:28:07	-0.0626702997275202	37.6712341308594	2.426614481409		
20.11.2017_19:28:08	-0.0652173913043481	37.3776893615723	2.41682974559687	
20.11.2017_19:28:09	-0.0630136986301369	37.7690811157227	2.41682974559687	
20.11.2017_19:28:11	-0.0681198910081752	37.5733871459961	2.41682974559687	
20.11.2017_19:28:12	-0.0626702997275202	37.9647750854492	2.426614481409		
20.11.2017_19:28:14	-0.0630136986301369	37.6712341308594	2.41682974559687	
20.11.2017_19:28:15	-0.0630136986301369	37.7690811157227	2.41682974559687	
20.11.2017_19:28:16	-0.0630136986301369	37.6712341308594	2.41682974559687	
20.11.2017_19:28:18	-0.0630136986301369	37.5733871459961	2.41682974559687	
20.11.2017_19:28:19	-0.0491803278688524	37.5733871459961	2.41682974559687	
20.11.2017_19:28:21	-0.0465753424657528	37.5733871459961	2.41682974559687	
20.11.2017_19:28:22	-0.0465753424657528	37.6712341308594	2.40704500978474	
20.11.2017_19:28:24	-0.0356164383561630	37.4755363464355	2.41682974559687	
20.11.2017_19:28:25	-0.0326086956521735	37.5733871459961	2.426614481409		
20.11.2017_19:28:26	-0.0299727520435971	37.6712341308594	2.426614481409		
20.11.2017_19:28:28	-0.0273224043715859	37.4755363464355	2.41682974559687	
20.11.2017_19:28:29	-0.0217391304347827	37.5733871459961	2.43639921722114	
20.11.2017_19:28:31	-0.0190735694822884	37.5733871459961	2.426614481409		
20.11.2017_19:28:32	-0.0135501355013563	37.8669281005859	2.43639921722114	
20.11.2017_19:28:34	-0.0081743869209811	37.8669281005859	2.426614481409		
20.11.2017_19:28:35	-0.0054644808743180	37.7690811157227	2.41682974559687	
20.11.2017_19:28:37	-0.0027247956403275	37.6712341308594	2.41682974559687	
20.11.2017_19:28:38	0.0027100271002715	37.6712341308594	2.426614481409		
20.11.2017_19:28:40	0.0109289617486332	37.8669281005859	2.41682974559687	
20.11.2017_19:28:41	0.0163043478260860	37.9647750854492	2.426614481409		
20.11.2017_19:28:42	0.0190735694822884	37.8669281005859	2.426614481409		
20.11.2017_19:28:44	0.0245231607629434	37.7690811157227	2.426614481409		
20.11.2017_19:28:45	0.0273224043715859	37.3776893615723	2.41682974559687	
20.11.2017_19:28:47	0.0382513661202177	37.9647750854492	2.426614481409		
20.11.2017_19:28:48	0.0437158469945358	37.7690811157227	2.41682974559687	
20.11.2017_19:28:50	0.0463215258855593	37.9647750854492	2.41682974559687	
20.11.2017_19:28:51	0.0546448087431689	37.6712341308594	2.41682974559687	
20.11.2017_19:28:53	0.0626702997275202	37.9647750854492	2.426614481409		
20.11.2017_19:28:54	0.0655737704918036	37.9647750854492	2.426614481409		
20.11.2017_19:28:56	0.0710382513661217	37.8669281005859	2.41682974559687	
20.11.2017_19:28:57	0.0790190735694825	37.7690811157227	2.41682974559687	
20.11.2017_19:28:59	0.0790190735694825	37.7690811157227	2.426614481409		
20.11.2017_19:29:00	0.0874316939890701	37.8669281005859	2.426614481409		
20.11.2017_19:29:01	0.0928961748633881	38.0626220703125	2.41682974559687	
20.11.2017_19:29:03	0.1013698630136989	37.8669281005859	2.40704500978474	
20.11.2017_19:29:04	0.1043956043956053	38.1604690551758	2.40704500978474	
20.11.2017_19:29:06	0.1129476584022035	37.9647750854492	2.3972602739726		
20.11.2017_19:29:07	0.0958904109589033	37.9647750854492	2.40704500978474	
20.11.2017_19:29:09	0.1019283746556478	37.9647750854492	2.40704500978474	
20.11.2017_19:29:10	0.1043956043956053	38.1604690551758	2.40704500978474	
20.11.2017_19:29:12	0.1043956043956053	38.2583160400391	2.40704500978474	
20.11.2017_19:29:13	0.1104972375690612	38.1604690551758	2.3972602739726		
20.11.2017_19:29:14	0.1019283746556478	37.9647750854492	2.3972602739726		
20.11.2017_19:29:16	0.1104972375690612	38.1604690551758	2.38747553816047	
20.11.2017_19:29:17	0.1104972375690612	38.1604690551758	2.3972602739726		
20.11.2017_19:29:19	0.1104972375690612	37.8669281005859	2.3972602739726		
20.11.2017_19:29:20	0.1104972375690612	38.3561630249023	2.38747553816047	
20.11.2017_19:29:22	0.1104972375690612	38.1604690551758	2.3972602739726		
20.11.2017_19:29:23	0.1104972375690612	37.7690811157227	2.3972602739726		
20.11.2017_19:29:24	0.1104972375690612	38.1604690551758	2.3972602739726		
20.11.2017_19:29:26	0.1104972375690612	38.0626220703125	2.3972602739726		
20.11.2017_19:29:27	0.1129476584022035	38.0626220703125	2.3972602739726		
20.11.2017_19:29:29	0.1104972375690612	38.0626220703125	2.3972602739726		
20.11.2017_19:29:30	0.1129476584022035	37.9647750854492	2.3972602739726		
20.11.2017_19:29:32	0.1104972375690612	38.0626220703125	2.3972602739726		
20.11.2017_19:29:33	0.1104972375690612	37.9647750854492	2.3972602739726		
20.11.2017_19:29:34	0.1104972375690612	38.3561630249023	2.3972602739726		
20.11.2017_19:29:36	0.1129476584022035	37.9647750854492	2.3972602739726		
20.11.2017_19:29:37	0.1129476584022035	37.9647750854492	2.3972602739726		
20.11.2017_19:29:39	0.1129476584022035	37.9647750854492	2.3972602739726		
20.11.2017_19:29:40	0.1129476584022035	38.0626220703125	2.40704500978474	
20.11.2017_19:29:42	0.1129476584022035	38.1604690551758	2.40704500978474	
20.11.2017_19:29:43	0.1129476584022035	38.2583160400391	2.40704500978474	
20.11.2017_19:29:45	0.1129476584022035	38.1604690551758	2.40704500978474	
20.11.2017_19:29:46	0.1129476584022035	38.0626220703125	2.40704500978474	
20.11.2017_19:29:47	0.1104972375690612	38.0626220703125	2.40704500978474	
20.11.2017_19:29:49	0.1043956043956053	38.3561630249023	2.40704500978474	
20.11.2017_19:29:50	0.1043956043956053	38.0626220703125	2.40704500978474	
20.11.2017_19:29:52	0.1043956043956053	38.0626220703125	2.40704500978474	
20.11.2017_19:29:53	0.1043956043956053	38.0626220703125	2.40704500978474	
20.11.2017_19:29:54	0.1013698630136989	37.9647750854492	2.41682974559687	
20.11.2017_19:29:56	0.1013698630136989	38.0626220703125	2.41682974559687	
20.11.2017_19:29:57	0.1013698630136989	37.8669281005859	2.41682974559687	
20.11.2017_19:29:59	0.0983606557377046	38.1604690551758	2.426614481409		
20.11.2017_19:30:00	0.0958904109589033	37.9647750854492	2.41682974559687	
20.11.2017_19:30:02	0.0928961748633881	37.9647750854492	2.41682974559687	
20.11.2017_19:30:03	0.0928961748633881	38.3561630249023	2.41682974559687	
20.11.2017_19:30:05	0.0849315068493149	37.9647750854492	2.40704500978474	
20.11.2017_19:30:06	0.0819672131147549	38.2583160400391	2.41682974559687	
20.11.2017_19:30:07	0.0739726027397265	38.0626220703125	2.41682974559687	
20.11.2017_19:30:09	0.0739726027397265	37.8669281005859	2.41682974559687	
20.11.2017_19:30:10	0.0710382513661217	38.1604690551758	2.41682974559687	
20.11.2017_19:30:12	0.0655737704918036	37.9647750854492	2.41682974559687	
20.11.2017_19:30:13	0.0626702997275202	37.9647750854492	2.426614481409		
20.11.2017_19:30:15	0.0626702997275202	37.7690811157227	2.426614481409		
20.11.2017_19:30:16	0.0543478260869574	37.7690811157227	2.426614481409		
20.11.2017_19:30:17	0.0517711171662129	37.9647750854492	2.426614481409		
20.11.2017_19:30:19	0.0489130434782621	37.6712341308594	2.426614481409		
20.11.2017_19:30:20	0.0465753424657527	38.1604690551758	2.41682974559687	
20.11.2017_19:30:22	0.0408719346049043	37.7690811157227	2.41682974559687	
20.11.2017_19:30:23	0.0408719346049043	37.9647750854492	2.41682974559687	
20.11.2017_19:30:25	0.0408719346049043	37.8669281005859	2.40704500978474	
20.11.2017_19:30:26	0.0382513661202177	37.8669281005859	2.40704500978474	
20.11.2017_19:30:27	0.0354223433242507	37.9647750854492	2.426614481409		
20.11.2017_19:30:29	0.0382513661202177	37.9647750854492	2.40704500978474	
20.11.2017_19:30:30	0.0247933884297528	37.9647750854492	2.40704500978474	
20.11.2017_19:30:32	0.0219780219780221	37.9647750854492	2.40704500978474	
20.11.2017_19:30:33	0.0163934426229499	37.5733871459961	2.40704500978474	
20.11.2017_19:30:34	0.0163934426229499	37.9647750854492	2.40704500978474	
20.11.2017_19:30:36	0.0136986301369862	37.6712341308594	2.40704500978474	
20.11.2017_19:30:38	0.0082191780821920	38.0626220703125	2.40704500978474	
20.11.2017_19:30:39	0.0082191780821920	37.8669281005859	2.3972602739726		
20.11.2017_19:30:40	0.0027548209366397	38.0626220703125	2.3972602739726		
20.11.2017_19:30:42	0.0027548209366397	37.9647750854492	2.3972602739726		
20.11.2017_19:30:43	-0.0027548209366397	37.9647750854492	2.3972602739726		
20.11.2017_19:30:45	-0.0082191780821920	37.8669281005859	2.40704500978474	
20.11.2017_19:30:46	-0.0082191780821920	37.5733871459961	2.40704500978474	
20.11.2017_19:30:48	-0.0137741046831955	37.8669281005859	2.3972602739726		
20.11.2017_19:30:49	-0.0164835164835169	38.1604690551758	2.3972602739726		
20.11.2017_19:30:51	-0.0164835164835169	37.7690811157227	2.3972602739726		
20.11.2017_19:30:52	-0.0164835164835169	37.9647750854492	2.3972602739726		
20.11.2017_19:30:53	-0.0219780219780235	37.6712341308594	2.3972602739726		
20.11.2017_19:30:55	-0.0274725274725272	37.9647750854492	2.3972602739726		
20.11.2017_19:30:56	-0.0301369863013688	37.8669281005859	2.3972602739726		
20.11.2017_19:30:58	-0.0301369863013688	37.8669281005859	2.40704500978474	
20.11.2017_19:30:59	-0.0329670329670310	37.4755363464355	2.40704500978474	
20.11.2017_19:31:01	-0.0356164383561630	37.6712341308594	2.40704500978474	
20.11.2017_19:31:02	-0.0408719346049043	37.8669281005859	2.41682974559687	
20.11.2017_19:31:04	-0.0408719346049043	37.4755363464355	2.41682974559687	
20.11.2017_19:31:05	-0.0491803278688523	37.7690811157227	2.40704500978474	
20.11.2017_19:31:07	-0.0543478260869561	37.6712341308594	2.41682974559687	
20.11.2017_19:31:08	-0.0572207084468666	37.6712341308594	2.426614481409		
20.11.2017_19:31:09	-0.0572207084468666	37.4755363464355	2.41682974559687	
20.11.2017_19:31:11	-0.0626702997275204	37.6712341308594	2.41682974559687	
20.11.2017_19:31:12	-0.0626702997275204	37.9647750854492	2.41682974559687	
20.11.2017_19:31:14	-0.0655737704918024	37.3776893615723	2.41682974559687	
20.11.2017_19:31:15	-0.0655737704918024	37.7690811157227	2.41682974559687	
20.11.2017_19:31:17	-0.0714285714285702	37.5733871459961	2.40704500978474	
20.11.2017_19:31:18	-0.0706521739130436	37.6712341308594	2.41682974559687	
20.11.2017_19:31:21	-0.0739726027397253	37.3776893615723	2.41682974559687	
20.11.2017_19:31:23	-0.0765027322404369	37.4755363464355	2.41682974559687	
20.11.2017_19:31:24	-0.0790190735694825	37.3776893615723	2.40704500978474	
20.11.2017_19:31:26	-0.0790190735694825	37.3776893615723	2.41682974559687	
20.11.2017_19:31:27	-0.0790190735694825	37.4755363464355	2.41682974559687	
20.11.2017_19:31:29	-0.0815217391304342	37.6712341308594	2.426614481409		
20.11.2017_19:31:30	-0.0815217391304342	37.5733871459961	2.426614481409		
20.11.2017_19:31:32	-0.0840108401084010	37.4755363464355	2.426614481409		
20.11.2017_19:31:33	-0.0810810810810819	37.6712341308594	2.426614481409		
20.11.2017_19:31:35	-0.0864864864864868	37.8669281005859	2.43639921722114	
20.11.2017_19:31:36	-0.0840108401084010	37.5733871459961	2.426614481409		
20.11.2017_19:31:38	-0.0869565217391309	37.279842376709		2.426614481409		
20.11.2017_19:31:39	-0.0894308943089440	37.4755363464355	2.426614481409		
20.11.2017_19:31:41	-0.0869565217391309	37.6712341308594	2.426614481409		
20.11.2017_19:31:42	-0.0810810810810819	37.5733871459961	2.43639921722114	
20.11.2017_19:31:43	-0.0760869565217403	37.5733871459961	2.426614481409		
20.11.2017_19:31:45	-0.0760869565217403	37.6712341308594	2.426614481409		
20.11.2017_19:31:46	-0.0765027322404369	37.5733871459961	2.41682974559687	
20.11.2017_19:31:48	-0.0706521739130436	37.6712341308594	2.426614481409		
20.11.2017_19:31:49	-0.0706521739130436	37.6712341308594	2.426614481409		
20.11.2017_19:31:51	-0.0655737704918024	37.8669281005859	2.41682974559687	
20.11.2017_19:31:52	-0.0597826086956516	37.6712341308594	2.41682974559687	
20.11.2017_19:31:54	-0.0572207084468666	37.279842376709		2.40704500978474	
20.11.2017_19:31:55	-0.0572207084468666	37.9647750854492	2.41682974559687	
20.11.2017_19:31:57	-0.0520547945205483	37.6712341308594	2.40704500978474	
20.11.2017_19:31:58	-0.0465753424657542	37.6712341308594	2.40704500978474	
20.11.2017_19:32:00	-0.0439560439560442	37.5733871459961	2.3972602739726		
20.11.2017_19:32:01	-0.0384615384615376	37.7690811157227	2.3972602739726		
20.11.2017_19:32:02	-0.0327868852459011	37.9647750854492	2.41682974559687	
20.11.2017_19:32:04	-0.0247933884297527	37.5733871459961	2.3972602739726		
20.11.2017_19:32:05	-0.0191780821917818	37.7690811157227	2.3972602739726		
20.11.2017_19:32:07	-0.0110497237569055	37.8669281005859	2.38747553816047	
20.11.2017_19:32:08	-0.0082191780821920	37.6712341308594	2.40704500978474	
20.11.2017_19:32:10	0.0000000000000000	38.1604690551758	2.3972602739726		
20.11.2017_19:32:11	0.0055248618784541	37.8669281005859	2.38747553816047	
20.11.2017_19:32:12	0.0137741046831955	37.4755363464355	2.38747553816047	
